location_name,cause_name,year,Metric,Value,Income,Out of Pocket Expense,oops_che,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
rwanda,Chronic kidney disease due to diabetes mellitus type 1,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Chronic kidney disease due to diabetes mellitus type 2,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Chronic kidney disease due to glomerulonephritis,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Chronic kidney disease due to hypertension,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Chronic kidney disease due to other and unspecified causes,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Chronic lymphoid leukemia,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Chronic myeloid leukemia,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Chronic obstructive pulmonary disease,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Esophageal cancer,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Ischemic heart disease,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Ischemic stroke,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Kidney cancer,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Larynx cancer,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Lip and oral cavity cancer,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Liver cancer due to NASH,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Liver cancer due to alcohol use,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Liver cancer due to hepatitis B,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Liver cancer due to hepatitis C,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Liver cancer due to other causes,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Other chronic respiratory diseases,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Other leukemia,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Other malignant neoplasms,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Ovarian cancer,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Pancreatic cancer,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Prostate cancer,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Pulmonary Arterial Hypertension,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Pulmonary aspiration and foreign body in airway,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Rheumatic heart disease,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Stomach cancer,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Testicular cancer,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Thyroid cancer,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
rwanda,Uterine cancer,2020,CHE,7.47530079,Low,10.3,6,,,,,,,,,
south africa,Acute lymphoid leukemia,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Acute myeloid leukemia,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Bladder cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Brain and central nervous system cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Breast cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Cervical cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Chronic hepatitis B including cirrhosis,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Chronic hepatitis C including cirrhosis,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Chronic kidney disease due to diabetes mellitus type 1,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Chronic kidney disease due to diabetes mellitus type 2,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Chronic kidney disease due to glomerulonephritis,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Chronic kidney disease due to hypertension,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Chronic kidney disease due to other and unspecified causes,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Chronic lymphoid leukemia,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Chronic myeloid leukemia,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Chronic obstructive pulmonary disease,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Esophageal cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Ischemic heart disease,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Ischemic stroke,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Kidney cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Larynx cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Lip and oral cavity cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Liver cancer due to NASH,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Liver cancer due to alcohol use,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Liver cancer due to hepatitis B,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Liver cancer due to hepatitis C,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Liver cancer due to other causes,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Other chronic respiratory diseases,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Other leukemia,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Other malignant neoplasms,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Ovarian cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Pancreatic cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Prostate cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Pulmonary Arterial Hypertension,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Pulmonary aspiration and foreign body in airway,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Rheumatic heart disease,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Stomach cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Testicular cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Thyroid cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
south africa,Uterine cancer,2020,CHE,8.57258797,Upper-middle,5.4,27,,,,,,,,,
australia,Acute lymphoid leukemia,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Acute myeloid leukemia,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Bladder cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Brain and central nervous system cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Breast cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Cervical cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Chronic hepatitis B including cirrhosis,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Chronic hepatitis C including cirrhosis,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Chronic kidney disease due to diabetes mellitus type 1,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Chronic kidney disease due to diabetes mellitus type 2,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Chronic kidney disease due to glomerulonephritis,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Chronic kidney disease due to hypertension,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Chronic kidney disease due to other and unspecified causes,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Chronic lymphoid leukemia,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Chronic myeloid leukemia,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Chronic obstructive pulmonary disease,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Esophageal cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Ischemic heart disease,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Ischemic stroke,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Kidney cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Larynx cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Lip and oral cavity cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Liver cancer due to NASH,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Liver cancer due to alcohol use,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Liver cancer due to hepatitis B,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Liver cancer due to hepatitis C,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Liver cancer due to other causes,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Other chronic respiratory diseases,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Other leukemia,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Other malignant neoplasms,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Ovarian cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Pancreatic cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Prostate cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Pulmonary Arterial Hypertension,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Pulmonary aspiration and foreign body in airway,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Rheumatic heart disease,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Stomach cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Testicular cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Thyroid cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
australia,Uterine cancer,2021,CHE,10.5436392,High,13.8,975,,,,,,,,,
japan,Acute lymphoid leukemia,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Acute myeloid leukemia,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Bladder cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Brain and central nervous system cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Breast cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Cervical cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Chronic hepatitis B including cirrhosis,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Chronic hepatitis C including cirrhosis,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Chronic kidney disease due to diabetes mellitus type 1,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Chronic kidney disease due to diabetes mellitus type 2,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Chronic kidney disease due to glomerulonephritis,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Chronic kidney disease due to hypertension,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Chronic kidney disease due to other and unspecified causes,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Chronic lymphoid leukemia,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Chronic myeloid leukemia,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Chronic obstructive pulmonary disease,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Esophageal cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Ischemic heart disease,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Ischemic stroke,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Kidney cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Larynx cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Lip and oral cavity cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Liver cancer due to NASH,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Liver cancer due to alcohol use,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Liver cancer due to hepatitis B,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Liver cancer due to hepatitis C,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Liver cancer due to other causes,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Other chronic respiratory diseases,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Other leukemia,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Other malignant neoplasms,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Ovarian cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Pancreatic cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Prostate cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Pulmonary Arterial Hypertension,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Pulmonary aspiration and foreign body in airway,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Rheumatic heart disease,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Stomach cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Testicular cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Thyroid cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
japan,Uterine cancer,2021,CHE,10.82,High,12.0,523,,,,,,,,,
canada,Acute lymphoid leukemia,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Acute myeloid leukemia,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Bladder cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Brain and central nervous system cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Breast cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Cervical cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Chronic hepatitis B including cirrhosis,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Chronic hepatitis C including cirrhosis,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Chronic kidney disease due to diabetes mellitus type 1,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Chronic kidney disease due to diabetes mellitus type 2,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Chronic kidney disease due to glomerulonephritis,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Chronic kidney disease due to hypertension,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Chronic kidney disease due to other and unspecified causes,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Chronic lymphoid leukemia,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Chronic myeloid leukemia,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Chronic obstructive pulmonary disease,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Esophageal cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Ischemic heart disease,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Ischemic stroke,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Kidney cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Larynx cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Lip and oral cavity cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Liver cancer due to NASH,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Liver cancer due to alcohol use,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Liver cancer due to hepatitis B,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Liver cancer due to hepatitis C,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Liver cancer due to other causes,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Other chronic respiratory diseases,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Other leukemia,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Other malignant neoplasms,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Ovarian cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Pancreatic cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Prostate cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Pulmonary Arterial Hypertension,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Pulmonary aspiration and foreign body in airway,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Rheumatic heart disease,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Stomach cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Testicular cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Thyroid cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
canada,Uterine cancer,2021,CHE,12.3341074,High,14.0,907,,,,,,,,,
united states,Acute lymphoid leukemia,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Acute myeloid leukemia,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Bladder cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Brain and central nervous system cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Breast cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Cervical cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Chronic hepatitis B including cirrhosis,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Chronic hepatitis C including cirrhosis,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Chronic kidney disease due to diabetes mellitus type 1,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Chronic kidney disease due to diabetes mellitus type 2,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Chronic kidney disease due to glomerulonephritis,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Chronic kidney disease due to hypertension,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Chronic kidney disease due to other and unspecified causes,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Chronic lymphoid leukemia,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Chronic myeloid leukemia,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Chronic obstructive pulmonary disease,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Esophageal cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Ischemic heart disease,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Ischemic stroke,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Kidney cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Larynx cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Lip and oral cavity cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Liver cancer due to NASH,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Liver cancer due to alcohol use,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Liver cancer due to hepatitis B,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Liver cancer due to hepatitis C,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Liver cancer due to other causes,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Other chronic respiratory diseases,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Other leukemia,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Other malignant neoplasms,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Ovarian cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Pancreatic cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Prostate cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Pulmonary Arterial Hypertension,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Pulmonary aspiration and foreign body in airway,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Rheumatic heart disease,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Stomach cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Testicular cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Thyroid cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
united states,Uterine cancer,2021,CHE,17.3625679,High,10.7,"1,285",,,,,,,,,
germany,Acute lymphoid leukemia,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Acute myeloid leukemia,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Bladder cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Brain and central nervous system cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Breast cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Cervical cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Chronic hepatitis B including cirrhosis,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Chronic hepatitis C including cirrhosis,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Chronic kidney disease due to diabetes mellitus type 1,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Chronic kidney disease due to diabetes mellitus type 2,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Chronic kidney disease due to glomerulonephritis,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Chronic kidney disease due to hypertension,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Chronic kidney disease due to other and unspecified causes,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Chronic lymphoid leukemia,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Chronic myeloid leukemia,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Chronic obstructive pulmonary disease,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Esophageal cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Ischemic heart disease,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Ischemic stroke,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Kidney cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Larynx cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Lip and oral cavity cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Liver cancer due to NASH,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Liver cancer due to alcohol use,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Liver cancer due to hepatitis B,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Liver cancer due to hepatitis C,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Liver cancer due to other causes,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Other chronic respiratory diseases,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Other leukemia,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Other malignant neoplasms,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Ovarian cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Pancreatic cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Prostate cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Pulmonary Arterial Hypertension,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Pulmonary aspiration and foreign body in airway,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Rheumatic heart disease,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Stomach cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Testicular cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Thyroid cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
germany,Uterine cancer,2021,CHE,12.9341297,High,12.2,806,,,,,,,,,
united kingdom,Acute lymphoid leukemia,2021,CHE,12.3646994,High,13.5,775,,,,,,,,,
united kingdom,Acute myeloid leukemia,2021,CHE,12.3646994,High,13.5,775,,,,,,,,,
